html_url;description;project;language;organisation;research_group
https://github.com/potassco/ngo;Non Ground Optimizer for logic programs.;no_research;Python;up;potassco
https://github.com/UP-macroecology/ODMAP;;research;R;up;macroecology
https://github.com/UP-macroecology/Response_Summerschool;;no_research;R;up;macroecology
https://github.com/UP-macroecology/Malchow_DemogEnv_2022;"Supplementary informaion to the publication: ""Demography-environment relationships improve mechanistic understanding of range dynamics under climate change""  by Anne-Kathleen Malchow, Florian Hartig, Jette Reeg, Marc Kéry, and Damaris Zurell.";research;R;up;macroecology
https://github.com/UP-macroecology/Malchow_IBMcalibration_2022;"This is supplementary material to the publication  ""Fitting individual-based models of species range dynamics to long-term monitoring data""  by Anne-Kathleen Malchow, Guillermo Fandos, Urs G. Kormann, Martin Grüebler, Marc Kéry, Florian Hartig, Damaris Zurell.";research;R;up;macroecology
https://github.com/UP-macroecology/EBBA_Niche_vs_Range_shifts;Niche and range shifts analyses of European breeding bird atlas data.;research;R;up;macroecology
https://github.com/krr-up/bibliography;📚 BibTeX bibliography files of all papers referenced by the group;no_research;TeX;up;krr
https://github.com/krr-up/latex-style-comments;A scaled down version of Torsten's comments style that is hopefully more compatible;no_research;TeX;up;krr
https://github.com/krr-up/asp-macros;LaTeX macros for concepts from ASP (originally built for ASP book);no_research;TeX;up;krr
https://github.com/krr-up/logos;Collection of logos, eg for use in slides;no_research;PostScript;up;krr
https://github.com/krr-up/latex-collaboration-guide;;no_research;;up;krr
https://github.com/krr-up/latex-paper-template;;no_research;TeX;up;krr
https://github.com/krr-up/latex-slides-template;Template for creating (blue) slides with LaTeX beamer class;no_research;TeX;up;krr
https://github.com/krr-up/notebook;;research;Jupyter Notebook;up;krr
https://github.com/krr-up/robot-scheduling-encodings;Encodings and benchmarking for the robot-scheduling paper;research;Python;up;krr
https://github.com/krr-up/action_juggling_robot;;research;;up;krr
https://github.com/krr-up/latex-class-ceurart;latex-class-ceurart;no_research;TeX;up;krr
https://github.com/krr-up/asp-dse;ASP-based solution for Design Space Exploration;research;Python;up;krr
https://github.com/krr-up/mapf-instance-generator;MAPF instance generator;research;Python;up;krr
https://github.com/krr-up/path-repair;;no_research;;up;krr
https://github.com/krr-up/python-project-template;📄 Template for python based projects.;research;Python;up;krr
https://github.com/krr-up/clinguin-course-scheduling;Course scheduling project using clinguin;no_research;;up;krr
https://github.com/krr-up/renopro;Reifying non-ground ASP programs.;research;Python;up;krr
https://github.com/krr-up/meta-metric-temporal;Experiments in implementing metric temporal answer set programming using metaprogramming.;no_research;;up;krr
https://github.com/krr-up/clingo-explaid;Tools to aid the development of explanation systems using clingo;no_research;Python;up;krr
https://github.com/krr-up/latex-class-lni;;no_research;TeX;up;krr
https://github.com/krr-up/metric-temporal-experiments;Various approaches to implementing metric temporal ASP.;no_research;Python;up;krr
https://github.com/krr-up/study-reg-configuration;Describing the study regulation problem as a configuration problem;no_research;;up;krr
https://github.com/discourse-lab/pocores;coreference resolution for German;research;Python;up;discourse-lab
https://github.com/discourse-lab/dimlex;A Lexicon of German discourse markers;research;XSLT;up;discourse-lab
https://github.com/discourse-lab/GraPat;A tool for graph annotations;research;JavaScript;up;discourse-lab
https://github.com/discourse-lab/DiscourseSegmenter;A collection of various discourse segmenters;research;Python;up;discourse-lab
https://github.com/discourse-lab/DisCoDict;A Dictionary of Dutch Discourse Connectives;research;;up;discourse-lab
https://github.com/discourse-lab/Connective-Lex.info;A web app for a multilingual connective database.;research;JavaScript;up;discourse-lab
https://github.com/discourse-lab/DiMLex-Bangla;DiMLex Bangla is a lexicon of Bangla discourse connectives;no_research;;up;discourse-lab
https://github.com/discourse-lab/en_dimlex;A Lexicon of English discourse markers;research;;up;discourse-lab
https://github.com/discourse-lab/arg-microtexts-part2;An annotated corpus of argumentative microtexts - Part 2;research;;up;discourse-lab
https://github.com/discourse-lab/turkish_connective_lexicon;;research;;up;discourse-lab
https://github.com/discourse-lab/naijalex;Nigerian Pidgin Connective Lexicon;research;;up;discourse-lab
https://github.com/discourse-lab/chinese-dimlex;A lexicon of Chinese discourse connectives;no_research;Python;up;discourse-lab
https://github.com/discourse-lab/russian-dimlex;A lexicon of Russian discourse connectives;no_research;;up;discourse-lab
https://github.com/cslm-lab/.github;;no_research;;up;cslm-lab
https://github.com/cslm-lab/pcibex;Python and R scripts to make pre-processing of data collected with Prolific/PCIbex easier;no_research;Python;up;cslm-lab
https://github.com/cslm-lab/reliability;reliability;no_research;HTML;up;cslm-lab
https://github.com/cslm-lab/cognitive_skills;Experiment 2 from SFB Phase 1;research;TeX;up;cslm-lab
https://github.com/cslm-lab/reliability_project;reliability_project;research;HTML;up;cslm-lab
https://github.com/UP-RS-ESP/addem;Analysis of Distributions from Digital Elevation Models (ADDEM);research;Python;up;rs-esp
https://github.com/UP-RS-ESP/CorrCoef;Python C-extension for memory efficient and multithreaded Pearson product-moment correlation coefficient estimation using OpenMP;no_research;C;up;rs-esp
https://github.com/UP-RS-ESP/Codes;Codes  pertinent for the analysis for remote sensing or earth-surface data;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/DEM-KZP;Digital Elevation Model (DEM) and KnickZone-Picker (KZP) Analyzer (http://onlinelibrary.wiley.com/doi/10.1002/2017JF004250/full);research;Matlab;up;rs-esp
https://github.com/UP-RS-ESP/bpl;Python module to work with bounded power-law (BPL) distributed random variables.;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/demnets;Digital Elevation Model Networks;no_research;C;up;rs-esp
https://github.com/UP-RS-ESP/DEM_fourier_noise;Matlab code for DEM noise analysis using 2D DFT;research;MATLAB;up;rs-esp
https://github.com/UP-RS-ESP/Normalize;Normalize time series by quantile normalization to the normal distribution.;no_research;C;up;rs-esp
https://github.com/UP-RS-ESP/SnowmeltTracking;Algorithm for tracking the onset and end of the snowmelt season from passive microwave data;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/mkt;Python module to compute the Mann-Kendall test for trend in time series data;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/PointCloudWorkshop-June2017;Point-Cloud Workshop from 7-9 June 2017;no_research;Matlab;up;rs-esp
https://github.com/UP-RS-ESP/ChanGeom;ChanGeom - Channel Geometry, River Width, and along-stream distance extraction from KML;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/Transects;Create a set of windows perpendicular to a given line shapefile;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/mfdrouting;Multiple Flow Direction (MFD) flow routing after Freeman (1991);research;C;up;rs-esp
https://github.com/UP-RS-ESP/MinGrid;MinGrid creates a gridded DEM from point clouds by the minimum elevation per grid cell;no_research;C;up;rs-esp
https://github.com/UP-RS-ESP/PC_geomorph_roughness;;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/TanDEM-SRTM-dh;Python scripts for the correction of raw SRTM-C tiles with TanDEM-X and potential vertical land-level change mapping;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/river-clusters;Code for river profile clustering;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/TopoMetricUncertainty;Uncertainties in topographic metrics due to truncation errors and elevation uncertainty;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/GEW-DAP05-2018;;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/up-rs-esp.github.io;University of Potsdam - Remote Sensing and Earth Surface Processes;no_research;JavaScript;up;rs-esp
https://github.com/UP-RS-ESP/GEW-DAP04-WS201819;;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/qreg;Python module to carry out quantile regression;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/GNSS-Correction-RTKLIB;GNSS Collection and Post-Processing with RTKLIB;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/PebbleCounts;PebbleCounts: grain-sizing algorithm for gravel-bed river imagery;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/FacetFlowNetwork;Flow accumulation on TINs of point-cloud data ;research;C;up;rs-esp
https://github.com/UP-RS-ESP/PointCloudWorkshop-Oct2019;From point clouds and full-waveform data to DEM analysis (Sep-30 to Oct-4 2019);no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/LidarPC-KDTree;Comparison of KDTree implementations for Lidar PointClouds (PC);research;Jupyter Notebook;up;rs-esp
https://github.com/UP-RS-ESP/pulsewaves;Python3 module for reading lidar full waveform PulseWaves files;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/HillslopeAsymmetry;;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/laspy-waveform;Laspy based lidar waveform reading;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/GeologicalRemoteSensing_Manuals;Manuals (Markdown, PDF) for Python, Remote-Sensing Software, and SSH installation;no_research;TeX;up;rs-esp
https://github.com/UP-RS-ESP/MoraineAge_GaussianMixture;Calculating the Moraine Age from Cosmogenic Nuclide Boulder Ages using a Gaussian Mixture Model ;research;;up;rs-esp
https://github.com/UP-RS-ESP/PebbleCounts-Application;;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/Gaussian-kernel-interpolation;Voxelize a point-cloud variable via Gaussian kernel interpolation to voxel centers;no_research;Python;up;rs-esp
https://github.com/UP-RS-ESP/DEM_ConnectedComponents;Connected Components (CC) from longitudinal river profiles for debris flow mapping;no_research;Jupyter Notebook;up;rs-esp
https://github.com/UP-RS-ESP/volumetric-diffusion;Fast volumetric diffusion of signed scalar fields;no_research;;up;rs-esp
https://github.com/UP-RS-ESP/DEM-Consistency-Metrics;;research;Python;up;rs-esp
https://github.com/UP-RS-ESP/msc-rsiv;MSc Remote Sensing, geoInformation, and Visualization at the University of Potsdam;research;Ruby;up;rs-esp
https://github.com/UP-RS-ESP/ICESat-2_SVDA;The Sparse Vegetation Detection Algorithm (SVDA) for ICESat-2 data;research;;up;rs-esp
https://github.com/UP-RS-ESP/PointCloudWorkshop-May2022;Point Cloud and Change Detection in the Geoscience;no_research;Jupyter Notebook;up;rs-esp
https://github.com/UP-RS-ESP/Ames-Stereo-Pipeline-SPOT;Scripts to process SPOT6/7 (or other satellite) imagery with the Ames Stereo Pipeline (https://github.com/NeoGeographyToolkit/StereoPipeline);research;Shell;up;rs-esp
https://github.com/UP-RS-ESP/ICESat-2_QdelToro;Geometric based filtering of ICESat-2 ATL03 data for ground profile retrieval in Quebrada del Toro, Argentina;no_research;Jupyter Notebook;up;rs-esp
https://github.com/UP-RS-ESP/gaussian_kde_gpu;GPU Gaussian kernel density estimation;no_research;Jupyter Notebook;up;rs-esp
https://github.com/UP-RS-ESP/dtm-surface-area-and-slope;Tools for the estimation of surface area of digital terrain models (DTMs) and its effect on slope distributions;no_research;;up;rs-esp
https://github.com/UP-RS-ESP/PlanetScope_landslide_tracking;;research;Python;up;rs-esp
https://github.com/hpi-sam/ask-your-repository-old-api;;no_research;JavaScript;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/BP2018HG1;Bachelor Project Documentation;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ask-your-repository-web;React Web Application for visualising and managing image data. Main user interface of the Ask You Repository project.;no_research;JavaScript;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ask-your-repository-api;This service provides an api to store artefacts with their related meta-data and tags and performs machine learning on them;no_research;Python;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ask-your-repository-dialogflow-adapter;NodeJS API for handling voice query fulfilment with Dialogflow.;no_research;JavaScript;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ask-your-repository-docker;Docker Deployment of Ask-Your-Repository;no_research;Shell;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/rl-4-self-repair;Reinforcement Learning Models for Online Learning of Self-Repair and Self-Optimization;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/bandits-4-self-repair;Multi-Armed bandits models for online learning of self-repair actions;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-Course-2020;Lecture Materials;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-Effectants;Investigate different methods for link prediction and their effectiveness for the polypharmacy problem. ;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-EntityLinking;Exploration of Graph Neural Network techniques to represent, predict, and intervene on Entity Linking tasks.;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-Commenters;Exploration of Graph Neural Network techniques for representation, prediction, and intervention on networks of comments on news sites.;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-SpaceTimeGraphs;Graph Neural Networks utilization for Spatiotemporal graphs. These methods will be applied into the problem of forecasting traffic flow on PEMS-Bay, METR-LA and Seattle Loop Datasets;research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-CommunityInteraction;Repo fro Bastian, Leo and Berkay project;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-Connectomics;Exploration of Graph Neural Networks techniques for Connectomics ;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-NLP;Exploration of Graph Neural Networks for representation, prediction, and intervention in NLP tasks;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/MarkovModels_Lecture;Hidden Markov Models Learning for Self-Adaptive Systems. Defintion of hidden states, observations, and application of the Baum-Welch algorithm;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/RL_SelfSupervised_GameEngine;"Exploring Self-supervised Self-Adaption Mechanisms Based on Continuous Reinforcement Learning with Application to Game Systems""";no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/MachineLearningControl;Machine Learning-Based Control of Dynamical Systems ;research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/QuantumProgramming;Exercises, Tasks, and Projects for the Course on Quantum Programming;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/dps.training_shared_files;;research;Dart;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/RL_4_Feedback_Control;Train a reinforcement learning agent online to control a self-healing mechanism;research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/robust-marl4sas;Research project on robust multi-agent reinforcement learning (marl) for self-adaptive systems (sas);research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/minimum-wage-rl;Project to share documentation, source code and analyzes on the topic of simulating effects of minimum wage interventions on employment and other economic metrics.;research;Python;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-Course-2021;Materials of the Graph Neural Networks course taught in Winter Semester 2021 at the Hasso-Plattner Institute University of Potsdam;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Adversarial-Digital-Twins;Materials from the course Adversarial Self-Supervised Learning with Digital Twins;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/AI_Ethics_Engineering;Prototypes, Tutorials, Speifications for Engineering Ethical AI Systems;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/digital-fuesim-manv;A German simulation system for training emergency medical services leadership personnel on how to manage Mass Casualty Incidents.;research;TypeScript;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ethical-recsys-engineering;Ethical concerns and solutions for engineering recommender systems;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN_Graph_Query-Matching;Graph Neural Networks for Graph Query Matching Tasks;no_research;Python;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/host-graph-sensitive-rete-nets;Repository containing evaluation artifacts for host-graph-sensitive RETE nets.;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/multi-version-models;Repository containing evaluation artifacts for multi-version models.;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Spatio-Temporal-Graphs;Projects on Spatio-Temporal Graphs;research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/MARL-TransferLearning;Projects on Transfer Learning for Multi-Agent Reinforcement Learning (MARL) in Self-Adaptive Systems;research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/HT_WithinBetweenGroups;Hypotheses tests for within and between group experiments ;research;R;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/sct-validation-framework;Tool Support for the Teaching of State-Based Behavior Modeling: A validation framework that simulates and animated environments interacting with the code generated from statecharts to be used for teaching modeling.;research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/sct-teaching-materials;;no_research;TeX;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Meta-Reinforcement-Learning-for-SAS;Exploration of meta-learning methods and techniques in reinforcement learning with appication to self-adaptives systems;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/GNN-for-Knowledge-Graphs;Graph Neural Networks for Knowledge-Graph Systesm ;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/ProbabilisticModels_WiSe22_23;Projects on Discrete Time Markov Chains, Continuous Time Markov Chains, Hidden Markov Models, Markov Decision Processes;no_research;Jupyter Notebook;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/TGGs-for-Multi-Version-Models;Evaluation artifacts for TGGs for multi-version models;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Extended-GDNs;Evaluation artifacts for extended Generalized Discrimination Networks;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/digital-fuesim-manv-public-test-scenarios;Public test scenarios for the Digital Fuesim MANV project.;research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Responsible-AI;Course work of Responsible Artificial Intelligence Project Seminar;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/RL.4.Autonomous.Vehicles;Training reinforcement learning agents to coordinate autonomous vehicles ;no_research;;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Safe-RL-4-SAS;;research;Python;hpi;system_analysis_and_modeling_group
https://github.com/hpi-sam/Incremental-TGGs-for-Multi-version-Models;;no_research;Java;hpi;system_analysis_and_modeling_group
https://github.com/bptlab/chimera;Chimera: Execution Engine for Case Management;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/processeditor;Home of the true Open Source BPM Framework.;research;Java;hpi;business_process_technology
https://github.com/bptlab/promnicat;Automatically exported from code.google.com/p/promnicat;no_research;Java;hpi;business_process_technology
https://github.com/bptlab/bibtex.js;JavaScript bibtex Library;no_research;TeX;hpi;business_process_technology
https://github.com/bptlab/bpt-resource-management;Automatically exported from code.google.com/p/bpt-resource-management;no_research;HTML;hpi;business_process_technology
https://github.com/bptlab/JUserManagement;The JUserManagement offers a user management support to the JEngine to enable a role feature within PCM;research;Java;hpi;business_process_technology
https://github.com/bptlab/BPMConverter;Converts different BPM representations.;no_research;Java;hpi;business_process_technology
https://github.com/bptlab/codebase;The jBPT code library is a compendium of process technologies that support research on the design, execution, and evaluation of processes. The idea originated from observations on the evolution of process-related research disciplines. The library offers a broad range of basis analysis and utility functionality and, due to its open publishing model, can easily be extended. ;no_research;Java;hpi;business_process_technology
https://github.com/bptlab/Coffee-in-the-Cloud;A webapp for managing a tally list for coffee consumption.;no_research;Python;hpi;business_process_technology
https://github.com/bptlab/gryphon;web-based modeler based on bpmn.io for fCM case models (to be executed by https://github.com/bptlab/chimera);research;HTML;hpi;business_process_technology
https://github.com/bptlab/Unicorn;Unicorn Event Processing Platform;research;Java;hpi;business_process_technology
https://github.com/bptlab/argos-backend;This is the repository for the argos backend server. The server controls and serves product, event type and event data for an event dashboard. It requires an Event Processing Platform, eg. Unicorn;research;Java;hpi;business_process_technology
https://github.com/bptlab/argos-frontend;;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/scylla;Extensible BPMN process simulator;research;Java;hpi;business_process_technology
https://github.com/bptlab/wiki-resources;;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/argos;Documentation for the Argos project.;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/lola-webservice;A web service wrapper for LoLA 2.0 (Low-Level Analyzer for petri nets);no_research;PHP;hpi;business_process_technology
https://github.com/bptlab/scylla-ui;UI visualizing results of the BPMN process simulator Scylla;research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/bpt-docker-zoo;Docker-compose file to easily deploy bpt lab applications Gryphon, Unicorn and Chimera;no_research;Smarty;hpi;business_process_technology
https://github.com/bptlab/bookshelf-docs;;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/goodberry;This service implements an IoT device on a Raspberry Pi. The event data is sent to an arbitrary webservice.;no_research;Python;hpi;business_process_technology
https://github.com/bptlab/bookshelf-frontend;;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/chimera-webservice-mock;Mocked Service to test Chimera Webservice Activitites;no_research;;hpi;business_process_technology
https://github.com/bptlab/bpt-iot-website;;no_research;HTML;hpi;business_process_technology
https://github.com/bptlab/bpstruct;Archived code from old google code project;no_research;Java;hpi;business_process_technology
https://github.com/bptlab/chor-js;An editor for BPMN 2.0 choreography diagrams based on bpmn-js;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/blockchain-choreography;Tamper proof collaborative modelling of choreograpy models based on distributed ledger technology.;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/chor-js-demo;A demo showcasing the chor-js BPMN 2.0 choreography diagram modeler.;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/caz;Generic adapter to handle communication between Unicorn and Third Party APIs;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/mantichor-frontend;Frontend for the Mantichor choreography framework;no_research;Vue;hpi;business_process_technology
https://github.com/bptlab/mantichor-tezos;Tezos adapter for the Mantichor choreography framework ;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/mantichor-corda;Corda R3 adapter for the Mantichor choreography framework ;no_research;Kotlin;hpi;business_process_technology
https://github.com/bptlab/rembrandt-frontend;The front end for the Rembrandt Resource-Management-Platform.;no_research;Vue;hpi;business_process_technology
https://github.com/bptlab/rembrandt-backend;The back end for the Rembrandt Resource-Management-Platform.;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/rembrandt;A resource organization and resource usage optimization platform.;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/bpic19;;no_research;Python;hpi;business_process_technology
https://github.com/bptlab/bpm2019ws-fcm-compliance;Checking Compliance in Data-Driven Case Management;no_research;;hpi;business_process_technology
https://github.com/bptlab/mantichor-share;;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/active-chor-js;Extension of chor-js for blockchain-based active choreographies;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/cepta;CEPTA - Complex Event Processing Transportation Analysis;research;Java;hpi;business_process_technology
https://github.com/bptlab/awesome-master-thesis;A curated list of awesome master thesis related things;no_research;TeX;hpi;business_process_technology
https://github.com/bptlab/correlation-analysis;"Code for the master thesis ""Deriving Decisive Case Characteristics in Process Performance Analysis"" by Jonas Beyer";research;Java;hpi;business_process_technology
https://github.com/bptlab/chor-checker;TLAplus based model checking framework for choreographies;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/chor-checker-frontend;Frontend for the choreography model checking framework;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/subscription-point-visualizer;Visualizes subscription points in bpmn choreography diagrams.;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/ds2020-data-driven-case-management-compliance;;no_research;;hpi;business_process_technology
https://github.com/bptlab/fcm2cpn;;research;Java;hpi;business_process_technology
https://github.com/bptlab/fiber2xes;This project contains a python utility intended to use EHR data coming from fiber to create .xes event logs.;research;Python;hpi;business_process_technology
https://github.com/bptlab/blockchain-deferred-choice;;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/bpi-challenge-2020;The purpose of this repository is to maintain code and text produced to analyze this year's BPI Challenge.;no_research;Jupyter Notebook;hpi;business_process_technology
https://github.com/bptlab/fCM-Engine;An Execution Engine for fragment-based Case Management (fCM) based on Access/CPN;no_research;Java;hpi;business_process_technology
https://github.com/bptlab/ark_automate;An open source RPA tool which uses BPMN to create bots.;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/bpmn-js-properties-panel;A properties panel for bpmn-js.;research;;hpi;business_process_technology
https://github.com/bptlab/ark_automate_local;Execute robots build with ark_automate locally;no_research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/fCM-query-generator;;research;Vue;hpi;business_process_technology
https://github.com/bptlab/rpa-dmn-operation;This repo contains examples how DMN can be integrated in RPA tools.;research;C#;hpi;business_process_technology
https://github.com/bptlab/odea-light;The purpose of this repository is to provide and maintain code to quantify, interpret, and configure ontology-based event abstraction for process mining.;research;Python;hpi;business_process_technology
https://github.com/bptlab/fCM-design-support;Modeling Tool with Design-Time Support for Fragment-Based Case Management;research;JavaScript;hpi;business_process_technology
https://github.com/bptlab/onto-rpa-frontend;;no_research;Vue;hpi;business_process_technology
https://github.com/bptlab/conceptual-bot-backend;;no_research;TypeScript;hpi;business_process_technology
https://github.com/bptlab/onto-rpa-platform;A meta repository for the components of the conceptual bot platform;no_research;;hpi;business_process_technology
https://github.com/bptlab/mimic-log-extraction;A CLI tool for extracting event logs out of MIMIC Databases.;research;Python;hpi;business_process_technology
https://github.com/bptlab/holistic-process-platform;A BPMN-based platform that combines BPMS and RPA.;research;Vue;hpi;business_process_technology
https://github.com/bptlab/fCM-Collection;A collection of fCM models;no_research;;hpi;business_process_technology
https://github.com/bptlab/data-based-process-variant-analysis;;no_research;Jupyter Notebook;hpi;business_process_technology
https://github.com/bptlab/Context-Aware-Change-Pattern-Detection;;research;Jupyter Notebook;hpi;business_process_technology
https://github.com/bptlab/relationships-between-change-patterns;;research;Jupyter Notebook;hpi;business_process_technology
https://github.com/bptlab/model-driven-RPA;Master Project 2023 | Model-driven RPA Bot Development;research;HTML;hpi;business_process_technology
https://github.com/bptlab/MdRPA_Library;;research;RobotFramework;hpi;business_process_technology
https://github.com/hpi-swa-lab/Nemo;;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/TargetSpecific-ICOOOLPS;Paper on Call-target-specific Method Arguments for ICOOOLPS 2015;no_research;TeX;hpi;software_architecture_group
https://github.com/hpi-swa-lab/hpitr;LaTeX class for technical reports at the HPI Potsdam;no_research;TeX;hpi;software_architecture_group
https://github.com/hpi-swa-lab/GazeTracker;Support for gaze/eye tracking in Squeak;research;C;hpi;software_architecture_group
https://github.com/hpi-swa-lab/SQPyte;;no_research;C;hpi;software_architecture_group
https://github.com/hpi-swa-lab/GlyphHub;The Font Engineering Toolkit: Live Font Creation in a Self-supporting Programming Environment;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/CommunityCodeReview;;no_research;TeX;hpi;software_architecture_group
https://github.com/hpi-swa-lab/home-desktop-system;The Home Desktop System;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/simplelanguage;A simple example language built using the Truffle API.;no_research;Java;hpi;software_architecture_group
https://github.com/hpi-swa-lab/squeak-polymorphic-identifiers;A Squeak/Smalltalk implementation of polymorphic identifiers;research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/teaching-image;A repository for scripts to build a teaching image;no_research;Shell;hpi;software_architecture_group
https://github.com/hpi-swa-lab/SandBlocks-BlocksToTheRescue;Blocks to the Rescue: Live Exploration of an Interactive Environment to Support Education, Construction, and Reflection in Program Design;research;StringTemplate;hpi;software_architecture_group
https://github.com/hpi-swa-lab/learning-liveness;;no_research;Smalltalk;hpi;software_architecture_group
https://github.com/hpi-swa-lab/polyglot-adapters;Polyglot adapters prototype for the GraalVM.;research;Python;hpi;software_architecture_group
